pid,volume,image,pastorius_page_numbers,older_pastorius_page_numbers,type,secondary_type,section_title,secondary_section_title,tertiary_section_title,pastorius_section_header,pastorius_description,contents,secondary_contents,first_entry,last_entry,order,thumbnail,full,notes_DONOTUSE
toc1_333,1,343,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,907 - 921,,907,921,333,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0342/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0342/full/full/0/default.jpg,
toc1_334,1,344,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,922 - 935,,922,935,334,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0343/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0343/full/full/0/default.jpg,
toc1_335,1,345,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,936 - 950,,936,950,335,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0344/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0344/full/full/0/default.jpg,
toc1_336,1,346,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,951 - 962,,951,962,336,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0345/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0345/full/full/0/default.jpg,
toc1_337,1,347,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,963 - 979,,963,979,337,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0346/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0346/full/full/0/default.jpg,
toc1_338,1,348,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,980 - 995,,980,995,338,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0347/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0347/full/full/0/default.jpg,
toc1_339,1,349,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,996 - 1014,,996,1014,339,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0348/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0348/full/full/0/default.jpg,
toc1_340,1,350,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1015 - 1025,,1015,1025,340,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0349/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0349/full/full/0/default.jpg,
toc1_341,1,351,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1026 - 1037,,1026,1037,341,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0350/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0350/full/full/0/default.jpg,
toc1_342,1,352,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1038 - 1050,,1038,1050,342,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0351/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0351/full/full/0/default.jpg,
toc1_343,1,353,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1051 - 1060,,1051,1060,343,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0352/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0352/full/full/0/default.jpg,
toc1_344,1,354,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1061 - 1075,,1061,1075,344,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0353/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0353/full/full/0/default.jpg,
toc1_345,1,355,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1076 - 1089,,1076,1089,345,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0354/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0354/full/full/0/default.jpg,
toc1_346,1,356,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1090 - 1101,,1090,1101,346,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0355/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0355/full/full/0/default.jpg,
toc1_347,1,357,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1101 (cont.) - 1119,,1101 (cont.),1119,347,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0356/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0356/full/full/0/default.jpg,
toc1_348,1,358,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1120 - 1137,,1120,1137,348,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0357/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0357/full/full/0/default.jpg,
toc1_349,1,359,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1138 - 1153,,1138,1153,349,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0358/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0358/full/full/0/default.jpg,
toc1_350,1,360,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1154 - 1168,,1154,1168,350,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0359/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0359/full/full/0/default.jpg,
toc1_351,1,361,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1169 - 1187,,1169,1187,351,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0360/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0360/full/full/0/default.jpg,
toc1_352,1,362,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1188 - 1203,,1188,1203,352,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0361/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0361/full/full/0/default.jpg,
toc1_353,1,363,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1204 - 1217,,1204,1217,353,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0362/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0362/full/full/0/default.jpg,
toc1_354,1,364,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1217 (cont.) - 1233,,1217 (cont.),1233,354,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0363/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0363/full/full/0/default.jpg,
toc1_355,1,365,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1234 - 1244,,1234,1244,355,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0364/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0364/full/full/0/default.jpg,
toc1_356,1,366,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1245 - 1260,,1245,1260,356,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0365/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0365/full/full/0/default.jpg,
toc1_357,1,367,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1261 - 1277,,1261,1277,357,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0366/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0366/full/full/0/default.jpg,
toc1_358,1,368,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1278 - 1292,,1278,1292,358,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0367/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0367/full/full/0/default.jpg,
toc1_359,1,369,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1293 - 1298,,1293,1298,359,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0368/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0368/full/full/0/default.jpg,
toc1_360,1,370,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1298 (cont.) - 1309,,1298 (cont.),1309,360,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0369/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0369/full/full/0/default.jpg,
toc1_361,1,371,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1310 - 1323,,1310,1323,361,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0370/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0370/full/full/0/default.jpg,
toc1_362,1,372,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1324 - 1338,,1324,1338,362,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0371/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0371/full/full/0/default.jpg,
toc1_363,1,373,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1338 (cont.) - 1353,,1338 (cont.),1353,363,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0372/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0372/full/full/0/default.jpg,
toc1_364,1,374,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1354 - 1366,,1354,1366,364,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0373/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0373/full/full/0/default.jpg,
toc1_365,1,375,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1367 - 1380,,1367,1380,365,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0374/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0374/full/full/0/default.jpg,
toc1_366,1,376,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1381 - 1391,,1381,1391,366,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0375/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0375/full/full/0/default.jpg,
toc1_367,1,377,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1392 - 1403,,1392,1403,367,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0376/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0376/full/full/0/default.jpg,
toc1_368,1,378,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1404 - 1423,,1404,1423,368,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0377/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0377/full/full/0/default.jpg,
toc1_369,1,379,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1424 - 1440,,1424,1440,369,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0378/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0378/full/full/0/default.jpg,
toc1_370,1,380,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1441 - 1458,,1441,1458,370,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0379/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0379/full/full/0/default.jpg,
toc1_371,1,381,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1459 - 1477,,1459,1477,371,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0380/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0380/full/full/0/default.jpg,
toc1_372,1,382,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1478 - 1498,,1478,1498,372,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0381/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0381/full/full/0/default.jpg,
toc1_373,1,383,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1499 - 1514,,1499,1514,373,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0382/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0382/full/full/0/default.jpg,
toc1_374,1,384,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1515 - 1527,,1515,1527,374,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0383/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0383/full/full/0/default.jpg,
toc1_375,1,385,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1527 (cont.) - 1539,,1527 (cont.),1539,375,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0384/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0384/full/full/0/default.jpg,
toc1_376,1,386,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1540 - 1554,,1540,1554,376,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0385/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0385/full/full/0/default.jpg,
toc1_377,1,387,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1555 - 1571,,1555,1571,377,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0386/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0386/full/full/0/default.jpg,
toc1_378,1,388,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1572 - 1585,,1572,1585,378,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0387/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0387/full/full/0/default.jpg,
toc1_379,1,389,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1586 - 1602,,1586,1602,379,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0388/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0388/full/full/0/default.jpg,
toc1_380,1,390,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1603 - 1617,,1603,1617,380,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0389/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0389/full/full/0/default.jpg,
toc1_381,1,391,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1618 - 1634,,1618,1634,381,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0390/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0390/full/full/0/default.jpg,
toc1_382,1,392,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1635 - 1649,,1635,1649,382,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0391/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0391/full/full/0/default.jpg,
toc1_383,1,393,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1650 - 1656,,1650,1656,383,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0392/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0392/full/full/0/default.jpg,
toc1_384,1,394,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1657 - 1674,,1657,1674,384,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0393/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0393/full/full/0/default.jpg,
toc1_385,1,395,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1675 - 1693,,1675,1693,385,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0394/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0394/full/full/0/default.jpg,
toc1_386,1,396,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1694 - 1715,,1694,1715,386,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0395/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0395/full/full/0/default.jpg,
toc1_387,1,397,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1716 - 1733,,1716,1733,387,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0396/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0396/full/full/0/default.jpg,
toc1_388,1,398,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1734 - 1748,,1734,1748,388,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0397/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0397/full/full/0/default.jpg,
toc1_389,1,399,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1749 - 1764,,1749,1764,389,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0398/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0398/full/full/0/default.jpg,
toc1_390,1,400,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1765 - 1786,,1765,1786,390,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0399/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0399/full/full/0/default.jpg,
toc1_391,1,401,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1787 - 1801,,1787,1801,391,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0400/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0400/full/full/0/default.jpg,
toc1_392,1,402,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1802 - 1819,,1802,1819,392,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0401/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0401/full/full/0/default.jpg,
toc1_393,1,403,,,Onomastical Considerations,,Onomastical Considerations (Additions),,,,,1820 - 1829,,1820,1829,393,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0402/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0402/full/full/0/default.jpg,1830 is numbered but entry is empty
toc1_394,1,404,,,Blank Page,,,,,,,Blank Page,,,,394,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0403/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0403/full/full/0/default.jpg,
toc1_395,1,405,,,Blank Page,,,,,,,Blank Page,,,,395,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0404/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0404/full/full/0/default.jpg,
toc1_396,1,406,,,Blank Page,,,,,,,Blank Page,,,,396,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0405/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0405/full/full/0/default.jpg,
toc1_397,1,407,,,Blank Page,,,,,,,Blank Page,,,,397,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0406/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0406/full/full/0/default.jpg,
toc1_398,1,408,,,Blank Page,,,,,,,Blank Page,,,,398,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0407/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0407/full/full/0/default.jpg,
toc1_399,1,409,,,Blank Page,,,,,,,Blank Page,,,,399,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0408/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0408/full/full/0/default.jpg,
toc1_400,1,410,,,Blank Page,,,,,,,Blank Page,,,,400,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0409/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0409/full/full/0/default.jpg,
toc1_401,1,411,,,Miscellania,,Miscellaneous Excerpt,,,,,A Commemoratory Poem on Francis Daniel Pastorius by Howell Powell,,,,401,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0410/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0410/full/full/0/default.jpg,Signed Howell Powell
toc1_402,1,412,,,Miscellania,,Miscellaneous Excerpt,,,,,Outside of letter-envelope (Howell Powell's Commemorative Poem),,,,402,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0411/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0411/full/full/0/default.jpg,
toc1_403,1,413,,,Genealogy,,Genealogia Pastoriana,,,,,Introductory Notes to his Genealogy,,,,403,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0412/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0412/full/full/0/default.jpg,
toc1_404,1,414,,,Blank Page,,,,,,,,,,,404,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0413/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0413/full/full/0/default.jpg,
toc1_405,1,415,,,Blank Page,,,,,,,,,,,405,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0414/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0414/full/full/0/default.jpg,
toc1_406,1,416,,,Genealogy,,Genealogia Pastoriana,,,,,Family Tree,,,,406,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0415/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0415/full/full/0/default.jpg,
toc1_407,1,417,,,Genealogy,,Genealogia Pastoriana,,,,,Family Tree,,,,407,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0416/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0416/full/full/0/default.jpg,
toc1_408,1,418,,,Genealogy,,Genealogia Pastoriana,,,,,Family Tree,,,,408,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0417/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0417/full/full/0/default.jpg,
toc1_409,1,419,,,Genealogy,,Genealogia Pastoriana,,,,,Martin Pastorius - Melchior Adam Pastorius,,,,409,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0418/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0418/full/full/0/default.jpg,
toc1_410,1,420,,,Genealogy,,Genealogia Pastoriana,,,,,Melchior Adam Pastiorius (cont.) - Francis Daniel Pastorius,,,,410,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0419/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0419/full/full/0/default.jpg,
toc1_411,1,421,,,Genealogy,,Genealogia Pastoriana,,,,,Francis Daniel Pastorius (cont.),,,,411,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0420/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0420/full/full/0/default.jpg,
toc1_412,1,422,,,Genealogy,,Genealogia Pastoriana,,,,,Additions in Pastorius's and others' hands,,,,412,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0421/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0421/full/full/0/default.jpg,
toc1_413,1,423,,,Genealogy,,Genealogia Pastoriana,,,,,Back of insertion,,,,413,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0422/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0422/full/full/0/default.jpg,
toc1_414,1,424,,,Genealogy,,Genealogia Pastoriana,,,,,Additions in others' hands,,,,414,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0423/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0423/full/full/0/default.jpg,
toc1_415,1,425,,,Genealogy,,Genealogia Pastoriana,,,,,Additions in Pastorius's and others' hands,,,,415,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0424/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0424/full/full/0/default.jpg,
toc1_416,1,426,,,Blank Page,,,,,,,,,,,416,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0425/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0425/full/full/0/default.jpg,
toc1_417,1,427,,,Blank Page,,,,,,,,,,,417,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0426/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0426/full/full/0/default.jpg,
toc1_418,1,428,,,Genealogy,,Genealogia Pastoriana,,,,,Additions in others' hands,,,,418,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0427/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0427/full/full/0/default.jpg,
toc1_419,1,429,,,Genealogy,,Genealogia Pastoriana,,,,,Additions in others' hands,,,,419,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0428/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0428/full/full/0/default.jpg,
toc1_420,1,430,,,Genealogy,,Genealogia Pastoriana,,,,,Additions in others' hands,,,,420,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0429/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0429/full/full/0/default.jpg,
toc1_421,1,431,,,Alvearium,,Alphabetical Hive,,,,,Absence - Adversity,,Absence,Adversity,421,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0430/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0430/full/full/0/default.jpg,
toc1_422,1,432,,,Alvearium,,Alphabetical Hive,,,,,Adultery - Ambition,,Adultery,Ambition,422,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0431/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0431/full/full/0/default.jpg,
toc1_423,1,433,,,Alvearium,,Alphabetical Hive,,,,,Amending - Apostle,,Amending,Apostle,423,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0432/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0432/full/full/0/default.jpg,
