pid,volume,image_number,head,entry,topic,first_letter,page,add,xref,see,index,item,unparsed,line,selection,full_image,annotation_uri,insertion,thumbnail,label,location,issue,also_in_entry
num_0665,Volume 2,135,,530,Truths from the pulpit,526-550,,,,,<a href='/digital-beehive/index5/index_4262/'>truth from ye pulpits</a>,#item-82f7e3006,,Entry: 530|Topic: Truths from the pulpit|Index: truth from ye pulpits|#item-82f7e3006,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0602/365,3015,2946,825/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0602/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1575655309797,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0602/365,3015,600,180/250,/0/default.jpg",530. Truths from the pulpit,<a href='/digital-beehive/toc/toc2_125/'>Full Page</a>,,
num_0666,Volume 2,135,,531,unholy man to be a Gospel-minister,526-550,,,<a href='/digital-beehive/toc/toc2_332/'>1687 [False Prophets]</a>,,<a href='/digital-beehive/index4/index_3156/'>false prophets</a>,#item-38490b8a3,,Entry: 531|Topic: unholy man to be a Gospel-minister|Xref: 1687 [False Prophets]|Index: false prophets|#item-38490b8a3,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0602/374,3870,2925,1099/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0602/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1575655452816,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0602/374,3870,600,180/250,/0/default.jpg",531. unholy man to be a Gospel-minister,<a href='/digital-beehive/toc/toc2_125/'>Full Page</a>,,
num_0667,Volume 2,136,,532,letter,526-550,,,,,[NOT_IN_INDEX],#item-09676a9d9,,Entry: 532|Topic: letter|Index: [NOT_IN_INDEX]|#item-09676a9d9,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0603/872,211,2890,742/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0603/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1576252639050,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0603/872,211,600,180/250,/0/default.jpg",532. letter,<a href='/digital-beehive/toc/toc2_126/'>Full Page</a>,,
num_0668,Volume 2,136,,533,This being all at present,526-550,,,,,[NOT_IN_INDEX],#item-6d328f430,,Entry: 533|Topic: This being all at present|Index: [NOT_IN_INDEX]|#item-6d328f430,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0603/789,825,2938,820/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0603/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1576252806925,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0603/789,825,600,180/250,/0/default.jpg",533. This being all at present,<a href='/digital-beehive/toc/toc2_126/'>Full Page</a>,,
num_0669,Volume 2,136,,534,Comparison,526-550,,,<a href='/digital-beehive/alpha4/alpha_0879/'>Similitude</a>|256 [Allusion],,<a href='/digital-beehive/index1/index_0749/'>comparison</a>,#item-8f6e79d7c,,Entry: 534|Topic: Comparison|Xref: Similitude|Xref: 256 [Allusion]|Index: comparison|#item-8f6e79d7c,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0603/904,1503,2797,781/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0603/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1576252948818,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0603/904,1503,600,180/250,/0/default.jpg",534. Comparison,<a href='/digital-beehive/toc/toc2_126/'>Full Page</a>,,
num_0670,Volume 2,136,,535,Incomparable,526-550,,,<a href='/digital-beehive/num2/num_0435/'>365 [Superlative]</a>|732 [Best]|1853 [PAGE_MISSING],,<a href='/digital-beehive/index3/index_1957/'>incomparable</a>|<a href='/digital-beehive/index4/index_3171/'>pretty</a>,#item-44d5706fd,,Entry: 535|Topic: Incomparable|Xref: 365 [Superlative]|Xref: 732 [Best]|Xref: 1853 [PAGE_MISSING]|Index: incomparable|Index: pretty|#item-44d5706fd,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0603/898,2195,2800,515/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0603/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1576253130189,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0603/898,2195,600,180/250,/0/default.jpg",535. Incomparable,<a href='/digital-beehive/toc/toc2_126/'>Full Page</a>,"The point of reference for ""Best"" is unclear.",<a href='/digital-beehive/num3/num_0671/'>Excellent</a>
num_0671,Volume 2,136,,535,Excellent,526-550,,,"Well done|732 [Best]|772 [[PAGE_MISSING], Well Done]|<a href='/digital-beehive/toc/toc2_276/'>1412 [Excellent]</a>",,<a href='/digital-beehive/index2/index_1347/'>excellent</a>|<a href='/digital-beehive/index4/index_3171/'>pretty</a>|<a href='/digital-beehive/index5/index_4348/'>very</a>,#item-5f9091331,,"Entry: 535|Topic: Excellent|Xref: Well done|Xref: 732 [Best]|Xref: 772 [[PAGE_MISSING], Well Done]|Xref: 1412 [Excellent]|Index: excellent|Index: pretty|Index: very|#item-5f9091331","https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0603/903,2562,2826,404/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0603/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1576253899028,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0603/903,2562,600,180/250,/0/default.jpg",535. Excellent,<a href='/digital-beehive/toc/toc2_126/'>Full Page</a>,"The point of reference for ""Well done"" is unclear.|The point of reference for ""best"" is unclear.",<a href='/digital-beehive/num3/num_0670/'>Incomparable</a>
num_0672,Volume 2,136,,536,Rare words,526-550,,,<a href='/digital-beehive/toc/toc2_320/'>1629 [Rare words]</a>,,<a href='/digital-beehive/index4/index_3244/'>rare words</a>|<a href='/digital-beehive/index5/index_4608/'>strange words</a>,#item-be22525f2,,Entry: 536|Topic: Rare words|Xref: 1629 [Rare words]|Index: rare words|Index: strange words|#item-be22525f2,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0603/823,2825,2903,395/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0603/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1576254104948,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0603/823,2825,600,180/250,/0/default.jpg",536. Rare words,<a href='/digital-beehive/toc/toc2_126/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0673/'>Verbal</a>|<a href='/digital-beehive/num3/num_0674/'>Verbatim</a>
num_0673,Volume 2,136,,536,Verbal,526-550,,,,,<a href='/digital-beehive/index5/index_4333/'>verbal</a>,#item-29870a8c0,,Entry: 536|Topic: Verbal|Index: verbal|#item-29870a8c0,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0603/853,3072,1743,160/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0603/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1576254275706,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0603/853,3072,600,180/250,/0/default.jpg",536. Verbal,<a href='/digital-beehive/toc/toc2_126/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0672/'>Rare words</a>|<a href='/digital-beehive/num3/num_0674/'>Verbatim</a>
num_0674,Volume 2,136,,536,Verbatim,526-550,,,,,<a href='/digital-beehive/index5/index_4336/'>verbatim</a>|<a href='/digital-beehive/index5/index_4614/'>word by word</a>,#item-619517f9f,,Entry: 536|Topic: Verbatim|Index: verbatim|Index: word by word|#item-619517f9f,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0603/907,3242,2779,328/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0603/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1576254337135,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0603/907,3242,600,180/250,/0/default.jpg",536. Verbatim,<a href='/digital-beehive/toc/toc2_126/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0672/'>Rare words</a>|<a href='/digital-beehive/num3/num_0673/'>Verbal</a>
num_0675,Volume 2,136,,537,Welch Tongues,526-550,,,<a href='/digital-beehive/num2/num_0561/'>451 [Welsh or Old Britan]</a>,,<a href='/digital-beehive/index5/index_4510/'>Welch tongue</a>,#item-af8e31fc9,,Entry: 537|Topic: Welch Tongues|Xref: 451 [Welsh or Old Britan]|Index: Welch tongue|#item-af8e31fc9,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0603/927,3591,2771,413/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0603/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1576254454656,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0603/927,3591,600,180/250,/0/default.jpg",537. Welch Tongues,<a href='/digital-beehive/toc/toc2_126/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0676/'>Terms in didascalia</a>
num_0676,Volume 2,136,,537,Terms in didascalia,526-550,,,<a href='/digital-beehive/toc/toc2_266/'>1364 [Casuists]</a>|<a href='/digital-beehive/toc/toc2_233/'>1200 [Stile]</a>,,<a href='/digital-beehive/index3/index_2707/'>new terms</a>|<a href='/digital-beehive/index4/index_3019/'>phrase</a>|<a href='/digital-beehive/index4/index_3535/'>schole terms</a>|<a href='/digital-beehive/index4/index_3769/'>solecism</a>|<a href='/digital-beehive/index4/index_3942/'>stile</a>|<a href='/digital-beehive/index5/index_4138/'>terms</a>|<a href='/digital-beehive/index1/index_0305/'>barbarism</a>,#item-fddb182e7,,Entry: 537|Topic: Terms in didascalia|Xref: 1364 [Casuists]|Xref: 1200 [Stile]|Index: new terms|Index: phrase|Index: schole terms|Index: solecism|Index: stile|Index: terms|Index: barbarism|#item-fddb182e7,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0603/888,3963,2815,955/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0603/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1576255476126,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0603/888,3963,600,180/250,/0/default.jpg",537. Terms in didascalia,<a href='/digital-beehive/toc/toc2_126/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0675/'>Welch Tongues</a>
num_0677,Volume 2,137,,538,"Reviling, so called",526-550,,,,,<a href='/digital-beehive/index4/index_3439/'>reviling</a>|<a href='/digital-beehive/index3/index_2664/'>hard names</a>,#item-4c9c94e74,,"Entry: 538|Topic: Reviling, so called|Index: reviling|Index: hard names|#item-4c9c94e74","https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0604/338,250,2946,613/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0604/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1576684018899,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0604/338,250,600,180/250,/0/default.jpg","538. Reviling, so called",<a href='/digital-beehive/toc/toc2_127/'>Full Page</a>,,
num_0678,Volume 2,137,,539,Lamentation,526-550,,,<a href='/digital-beehive/alpha5/alpha_1035/'>Weeping</a>|<a href='/digital-beehive/num2/num_0439/'>367 [Complaint]</a>|<a href='/digital-beehive/alpha3/alpha_0617/'>Mourning</a>|[WORD_ILLEGIBLE],,<a href='/digital-beehive/index3/index_2123/'>lamentation</a>,#item-8ad21c65c,,Entry: 539|Topic: Lamentation|Xref: Weeping|Xref: 367 [Complaint]|Xref: Mourning|Xref: [WORD_ILLEGIBLE]|Index: lamentation|#item-8ad21c65c,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0604/435,813,2882,509/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0604/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1576684293770,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0604/435,813,600,180/250,/0/default.jpg",539. Lamentation,<a href='/digital-beehive/toc/toc2_127/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0679/'>beter</a>
num_0679,Volume 2,137,,539,beter,526-550,,,4553 [PAGE_MISSING],,<a href='/digital-beehive/index2/index_1350/'>to excell</a>|<a href='/digital-beehive/index1/index_0423/'>better</a>,#item-7236a1606,,Entry: 539|Topic: beter|Xref: 4553 [PAGE_MISSING]|Index: to excell|Index: better|#item-7236a1606,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0604/380,1235,2905,401/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0604/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1576684317875,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0604/380,1235,600,180/250,/0/default.jpg",539. beter,<a href='/digital-beehive/toc/toc2_127/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0678/'>Lamentation</a>
num_0680,Volume 2,137,,540,Pottages,526-550,,,,,<a href='/digital-beehive/index1/index_0533/'>broth</a>|<a href='/digital-beehive/index4/index_3108/'>pottage</a>|<a href='/digital-beehive/index4/index_3793/'>sop</a>,#item-449e774a1,,Entry: 540|Topic: Pottages|Index: broth|Index: pottage|Index: sop|#item-449e774a1,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0604/450,1540,2907,686/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0604/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1576684466760,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0604/450,1540,600,180/250,/0/default.jpg",540. Pottages,<a href='/digital-beehive/toc/toc2_127/'>Full Page</a>,,
num_0681,Volume 2,137,,541,Alacrity,526-550,,,<a href='/digital-beehive/num3/num_1019/'>703 [Nimble]</a>|<a href='/digital-beehive/toc/toc2_289/'>1477 [hopeful Children]</a>,,<a href='/digital-beehive/index2/index_1562/'>foreward</a>|<a href='/digital-beehive/index4/index_3274/'>readiness</a>|<a href='/digital-beehive/index5/index_4416/'>unready</a>,#item-daf10ea23,,Entry: 541|Topic: Alacrity|Xref: 703 [Nimble]|Xref: 1477 [hopeful Children]|Index: foreward|Index: readiness|Index: unready|#item-daf10ea23,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0604/389,2152,2866,863/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0604/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1576684564400,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0604/389,2152,600,180/250,/0/default.jpg",541. Alacrity,<a href='/digital-beehive/toc/toc2_127/'>Full Page</a>,It cannot be determined if any of the missing portions of the page contain part of the topic.,
num_0682,Volume 2,137,,542,Onions,526-550,,,,,<a href='/digital-beehive/index4/index_2818/'>onions</a>,#item-dfd59e3fa,,Entry: 542|Topic: Onions|Index: onions|#item-dfd59e3fa,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0604/350,2840,2798,459/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0604/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1576685918496,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0604/350,2840,600,180/250,/0/default.jpg",542. Onions,<a href='/digital-beehive/toc/toc2_127/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0683/'>Accuse himself</a>|<a href='/digital-beehive/num3/num_0684/'>Leeks</a>
num_0683,Volume 2,137,,542,Accuse himself,526-550,,,,,<a href='/digital-beehive/index4/index_3618/'>Self accusation</a>,#item-a77ae1c8a,,Entry: 542|Topic: Accuse himself|Index: Self accusation|#item-a77ae1c8a,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0604/465,3197,2710,309/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0604/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1576694926134,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0604/465,3197,600,180/250,/0/default.jpg",542. Accuse himself,<a href='/digital-beehive/toc/toc2_127/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0682/'>Onions</a>|<a href='/digital-beehive/num3/num_0684/'>Leeks</a>
num_0684,Volume 2,137,,542,Leeks,526-550,,,<a href='/digital-beehive/num3/num_0682/'>542 [Onions]</a>,,[NOT_IN_INDEX],#item-7b86d8fcd,,Entry: 542|Topic: Leeks|Xref: 542 [Onions]|Index: [NOT_IN_INDEX]|#item-7b86d8fcd,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0604/441,3375,2736,364/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0604/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1576694951047,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0604/441,3375,600,180/250,/0/default.jpg",542. Leeks,<a href='/digital-beehive/toc/toc2_127/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0682/'>Onions</a>|<a href='/digital-beehive/num3/num_0683/'>Accuse himself</a>
num_0685,Volume 2,137,,543,Pilgrimage,526-550,,,4545 [PAGE_MISSING],,<a href='/digital-beehive/index4/index_2959/'>pilgrimage</a>,#item-199c82c96,,Entry: 543|Topic: Pilgrimage|Xref: 4545 [PAGE_MISSING]|Index: pilgrimage|#item-199c82c96,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0604/454,3669,2699,566/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0604/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1576695065239,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0604/454,3669,600,180/250,/0/default.jpg",543. Pilgrimage,<a href='/digital-beehive/toc/toc2_127/'>Full Page</a>,,
num_0686,Volume 2,137,,544,Ice,526-550,,,<a href='/digital-beehive/alpha1/alpha_0155/'>Cold</a>|[WORD_MISSING],,<a href='/digital-beehive/index3/index_1945/'>ice</a>,#item-91bc81308,,Entry: 544|Topic: Ice|Xref: Cold|Xref: [WORD_MISSING]|Index: ice|#item-91bc81308,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0604/463,4135,2736,405/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0604/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1576695260907,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0604/463,4135,600,180/250,/0/default.jpg",544. Ice,<a href='/digital-beehive/toc/toc2_127/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0687/'>[WORD_ILLEGIBLE]</a>
num_0687,Volume 2,137,,544,[WORD_ILLEGIBLE],526-550,,,,,<a href='/digital-beehive/index1/index_1090/'>dowry</a>,#item-52e488f6d,,Entry: 544|Topic: [WORD_ILLEGIBLE]|Index: dowry|#item-52e488f6d,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0604/463,4445,2628,529/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0604/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1576695284940,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0604/463,4445,600,180/250,/0/default.jpg",544. [WORD_ILLEGIBLE],<a href='/digital-beehive/toc/toc2_127/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0686/'>Ice</a>
num_0688,Volume 2,138,,546,[WORD_MISSING],526-550,,,,,<a href='/digital-beehive/index2/index_1239/'>earnest money</a>|<a href='/digital-beehive/index2/index_1555/'>foretaste</a>|<a href='/digital-beehive/index4/index_3106/'>preludium</a>,#item-febfc423b,,Entry: 546|Topic: [WORD_MISSING]|Index: earnest money|Index: foretaste|Index: preludium|#item-febfc423b,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0605/917,213,2814,461/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0605/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579711745819,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0605/917,213,600,180/250,/0/default.jpg",546. [WORD_MISSING],<a href='/digital-beehive/toc/toc2_128/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0689/'>Punctilio</a>
num_0689,Volume 2,138,,546,Punctilio,526-550,,,<a href='/digital-beehive/num1/num_0164/'>157 [Anabaptist]</a>,,<a href='/digital-beehive/index4/index_3255/'>punctilio</a>|<a href='/digital-beehive/index4/index_2941/'>peccadillo</a>|<a href='/digital-beehive/index4/index_3778/'>sin venial</a>,#item-6a4cf5636,,Entry: 546|Topic: Punctilio|Xref: 157 [Anabaptist]|Index: punctilio|Index: peccadillo|Index: sin venial|#item-6a4cf5636,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0605/906,558,2661,399/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0605/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579711810003,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0605/906,558,600,180/250,/0/default.jpg",546. Punctilio,<a href='/digital-beehive/toc/toc2_128/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0688/'>[WORD_MISSING]</a>
num_0690,Volume 2,138,,547,Satisfaction,526-550,,,,,<a href='/digital-beehive/index4/index_3554/'>satisfaction</a>,#item-51432a4f5,,Entry: 547|Topic: Satisfaction|Index: satisfaction|#item-51432a4f5,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0605/839,829,2894,692/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0605/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1576699150479,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0605/839,829,600,180/250,/0/default.jpg",547. Satisfaction,<a href='/digital-beehive/toc/toc2_128/'>Full Page</a>,,
