pid,volume,image_number,head,entry,topic,first_letter,page,add,xref,see,index,item,unparsed,line,selection,full_image,annotation_uri,insertion,thumbnail,label,location,issue,also_in_entry
num_1106,Volume 2,172,,873,Chamber,851-875,,,,,<a href='/digital-beehive/index1/index_0617/'>chamber</a>,#item-bc4166977,,Entry: 873|Topic: Chamber|Index: chamber|#item-bc4166977,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0639/931,2801,2747,258/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0639/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1582137534750,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0639/931,2801,600,180/250,/0/default.jpg",873. Chamber,<a href='/digital-beehive/toc/toc2_162/'>Full Page</a>,,<a href='/digital-beehive/num4/num_1104/'>To Tremble</a>|<a href='/digital-beehive/num4/num_1105/'>Paper</a>|<a href='/digital-beehive/num4/num_1107/'>Self-Concern</a>
num_1107,Volume 2,172,,873,Self-Concern,851-875,,,,,<a href='/digital-beehive/index4/index_3622/'>Self concern</a>,#item-e6b0856dc,,Entry: 873|Topic: Self-Concern|Index: Self concern|#item-e6b0856dc,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0639/926,3045,2804,384/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0639/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1582137581694,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0639/926,3045,600,180/250,/0/default.jpg",873. Self-Concern,<a href='/digital-beehive/toc/toc2_162/'>Full Page</a>,,<a href='/digital-beehive/num4/num_1104/'>To Tremble</a>|<a href='/digital-beehive/num4/num_1105/'>Paper</a>|<a href='/digital-beehive/num4/num_1106/'>Chamber</a>
num_1108,Volume 2,172,,874,Self hatred,851-875,,,,,<a href='/digital-beehive/index4/index_3645/'>Self hatred</a>,#item-f39b27789,,Entry: 874|Topic: Self hatred|Index: Self hatred|#item-f39b27789,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0639/923,3454,2752,340/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0639/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1582137783059,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0639/923,3454,600,180/250,/0/default.jpg",874. Self hatred,<a href='/digital-beehive/toc/toc2_162/'>Full Page</a>,,
num_1109,Volume 2,172,,875,Wish,851-875,,,<a href='/digital-beehive/toc/toc2_327/'>1663 [Wish]</a>,,<a href='/digital-beehive/index5/index_4589/'>wish</a>,#item-88be4cc0d,,Entry: 875|Topic: Wish|Xref: 1663 [Wish]|Index: wish|#item-88be4cc0d,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0639/912,4109,2835,859/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0639/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1582137876168,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0639/912,4109,600,180/250,/0/default.jpg",875. Wish,<a href='/digital-beehive/toc/toc2_162/'>Full Page</a>,,
num_1110,Volume 2,173,,876,Fasting,876-900,,,,,<a href='/digital-beehive/index2/index_1480/'>fasting</a>,#item-491273cec,,Entry: 876|Topic: Fasting|Index: fasting|#item-491273cec,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0640/378,212,2889,701/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0640/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1582146834072,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0640/378,212,600,180/250,/0/default.jpg",876. Fasting,<a href='/digital-beehive/toc/toc2_163/'>Full Page</a>,,<a href='/digital-beehive/num4/num_1111/'>Backward</a>|<a href='/digital-beehive/num4/num_1112/'>to Whisper</a>
num_1111,Volume 2,173,,876,Backward,876-900,,,,,<a href='/digital-beehive/index1/index_0328/'>back</a>,#item-95bc820f5,,Entry: 876|Topic: Backward|Index: back|#item-95bc820f5,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0640/396,856,2850,210/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0640/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1582146888310,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0640/396,856,600,180/250,/0/default.jpg",876. Backward,<a href='/digital-beehive/toc/toc2_163/'>Full Page</a>,,<a href='/digital-beehive/num4/num_1110/'>Fasting</a>|<a href='/digital-beehive/num4/num_1112/'>to Whisper</a>
num_1112,Volume 2,173,,876,to Whisper,876-900,,,,,<a href='/digital-beehive/index3/index_2565/'>to mumble</a>|<a href='/digital-beehive/index5/index_4498/'>to whisper</a>,#item-ded0681f4,,Entry: 876|Topic: to Whisper|Index: to mumble|Index: to whisper|#item-ded0681f4,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0640/406,1043,2140,132/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0640/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1582146942541,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0640/406,1043,600,180/250,/0/default.jpg",876. to Whisper,<a href='/digital-beehive/toc/toc2_163/'>Full Page</a>,,<a href='/digital-beehive/num4/num_1110/'>Fasting</a>|<a href='/digital-beehive/num4/num_1111/'>Backward</a>
num_1113,Volume 2,173,,878,To Spend,876-900,,,<a href='/digital-beehive/num3/num_1050/'>715 [Expenses]</a>,,<a href='/digital-beehive/index4/index_3841/'>to spend</a>,#item-73fca4aff,,Entry: 878|Topic: To Spend|Xref: 715 [Expenses]|Index: to spend|#item-73fca4aff,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0640/404,1247,2818,342/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0640/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1582147114186,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0640/404,1247,600,180/250,/0/default.jpg",878. To Spend,<a href='/digital-beehive/toc/toc2_163/'>Full Page</a>,,<a href='/digital-beehive/num4/num_1114/'>To Finish</a>|<a href='/digital-beehive/num4/num_1115/'>Pasture</a>|<a href='/digital-beehive/num4/num_1116/'>Hourglass</a>
num_1114,Volume 2,173,,878,To Finish,876-900,,,4654 [PAGE_MISSING],,<a href='/digital-beehive/index2/index_1215/'>to effect</a>|<a href='/digital-beehive/index2/index_1399/'>to finish</a>,#item-6e7c152f0,,Entry: 878|Topic: To Finish|Xref: 4654 [PAGE_MISSING]|Index: to effect|Index: to finish|#item-6e7c152f0,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0640/426,1502,2809,322/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0640/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1582147298085,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0640/426,1502,600,180/250,/0/default.jpg",878. To Finish,<a href='/digital-beehive/toc/toc2_163/'>Full Page</a>,,<a href='/digital-beehive/num4/num_1113/'>To Spend</a>|<a href='/digital-beehive/num4/num_1115/'>Pasture</a>|<a href='/digital-beehive/num4/num_1116/'>Hourglass</a>
num_1115,Volume 2,173,,878,Pasture,876-900,,,<a href='/digital-beehive/toc/toc2_381/'>2151 [Grass & Pasture]</a>,,<a href='/digital-beehive/index2/index_1503/'>fodder</a>|<a href='/digital-beehive/index2/index_1683/'>grass</a>|<a href='/digital-beehive/index2/index_1801/'>hay</a>|<a href='/digital-beehive/index4/index_2873/'>pasture</a>,#item-7769e4b70,,Entry: 878|Topic: Pasture|Xref: 2151 [Grass & Pasture]|Index: fodder|Index: grass|Index: hay|Index: pasture|#item-7769e4b70,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0640/425,1750,2796,318/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0640/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1582147434131,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0640/425,1750,600,180/250,/0/default.jpg",878. Pasture,<a href='/digital-beehive/toc/toc2_163/'>Full Page</a>,,<a href='/digital-beehive/num4/num_1113/'>To Spend</a>|<a href='/digital-beehive/num4/num_1114/'>To Finish</a>|<a href='/digital-beehive/num4/num_1116/'>Hourglass</a>
num_1116,Volume 2,173,,878,Hourglass,876-900,,,,,<a href='/digital-beehive/index2/index_1843/'>hourglass</a>,#item-473d073c3,,Entry: 878|Topic: Hourglass|Index: hourglass|#item-473d073c3,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0640/405,1960,2816,346/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0640/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1582147476340,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0640/405,1960,600,180/250,/0/default.jpg",878. Hourglass,<a href='/digital-beehive/toc/toc2_163/'>Full Page</a>,,<a href='/digital-beehive/num4/num_1113/'>To Spend</a>|<a href='/digital-beehive/num4/num_1114/'>To Finish</a>|<a href='/digital-beehive/num4/num_1115/'>Pasture</a>
num_1117,Volume 2,173,,879,False Teachers,876-900,,,<a href='/digital-beehive/toc/toc2_198/'>1023 [Clergy]</a>,,<a href='/digital-beehive/index4/index_3196/'>priests</a>,#item-0d56ef9c3,,Entry: 879|Topic: False Teachers|Xref: 1023 [Clergy]|Index: priests|#item-0d56ef9c3,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0640/418,2323,2830,1254/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0640/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1582147640083,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0640/418,2323,600,180/250,/0/default.jpg",879. False Teachers,<a href='/digital-beehive/toc/toc2_163/'>Full Page</a>,,<a href='/digital-beehive/num4/num_1118/'>Logick</a>|<a href='/digital-beehive/num4/num_1119/'>unseen</a>
num_1118,Volume 2,173,,879,Logick,876-900,,,,,[NOT_IN_INDEX],#item-09610c861,,Entry: 879|Topic: Logick|Index: [NOT_IN_INDEX]|#item-09610c861,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0640/442,3506,2765,249/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0640/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1582147737329,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0640/442,3506,600,180/250,/0/default.jpg",879. Logick,<a href='/digital-beehive/toc/toc2_163/'>Full Page</a>,,<a href='/digital-beehive/num4/num_1117/'>False Teachers</a>|<a href='/digital-beehive/num4/num_1119/'>unseen</a>
num_1119,Volume 2,173,,879,unseen,876-900,,,,,<a href='/digital-beehive/index5/index_4434/'>unseen</a>,#item-09389438d,,Entry: 879|Topic: unseen|Index: unseen|#item-09389438d,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0640/426,3829,2850,281/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0640/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1582147806332,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0640/426,3829,600,180/250,/0/default.jpg",879. unseen,<a href='/digital-beehive/toc/toc2_163/'>Full Page</a>,,<a href='/digital-beehive/num4/num_1117/'>False Teachers</a>|<a href='/digital-beehive/num4/num_1118/'>Logick</a>
num_1120,Volume 2,173,,880,Moral Philos,876-900,,,<a href='/digital-beehive/toc/toc2_252/'>1295 [Moral Philos]</a>,,[NOT_IN_INDEX],#item-94955d402,,Entry: 880|Topic: Moral Philos|Xref: 1295 [Moral Philos]|Index: [NOT_IN_INDEX]|#item-94955d402,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0640/400,4183,2852,788/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0640/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1582147987421,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0640/400,4183,600,180/250,/0/default.jpg",880. Moral Philos,<a href='/digital-beehive/toc/toc2_163/'>Full Page</a>,,
num_1121,Volume 2,174,,881,Genealogy,876-900,,,<a href='/digital-beehive/num4/num_1219/'>921 [Genealogy]</a>,,<a href='/digital-beehive/index2/index_1587/'>genealogy</a>,#item-1dd1a9dda,,Entry: 881|Topic: Genealogy|Xref: 921 [Genealogy]|Index: genealogy|#item-1dd1a9dda,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0641/807,252,2919,301/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0641/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1582148232923,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0641/807,252,600,180/250,/0/default.jpg",881. Genealogy,<a href='/digital-beehive/toc/toc2_164/'>Full Page</a>,,<a href='/digital-beehive/num4/num_1122/'>Hanging</a>|<a href='/digital-beehive/num4/num_1123/'>To Pierce</a>|<a href='/digital-beehive/num4/num_1124/'>make an hole</a>|<a href='/digital-beehive/num4/num_1125/'>abysses</a>
num_1122,Volume 2,174,,881,Hanging,876-900,,,806 [PAGE_MISSING; Gallows]|<a href='/digital-beehive/toc/toc2_248/'>1271 [Hanging of thieves]</a>,,<a href='/digital-beehive/index2/index_1725/'>hanging</a>|<a href='/digital-beehive/index4/index_3921/'>to strangle</a>,#item-a189814dc,,Entry: 881|Topic: Hanging|Xref: 806 [PAGE_MISSING; Gallows]|Xref: 1271 [Hanging of thieves]|Index: hanging|Index: to strangle|#item-a189814dc,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0641/835,476,2885,360/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0641/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1582148401963,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0641/835,476,600,180/250,/0/default.jpg",881. Hanging,<a href='/digital-beehive/toc/toc2_164/'>Full Page</a>,,<a href='/digital-beehive/num4/num_1121/'>Genealogy</a>|<a href='/digital-beehive/num4/num_1123/'>To Pierce</a>|<a href='/digital-beehive/num4/num_1124/'>make an hole</a>|<a href='/digital-beehive/num4/num_1125/'>abysses</a>
num_1123,Volume 2,174,,881,To Pierce,876-900,,,,,<a href='/digital-beehive/index4/index_2947/'>to pierce</a>,#item-93d07f94d,,Entry: 881|Topic: To Pierce|Index: to pierce|#item-93d07f94d,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0641/849,696,2019,178/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0641/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1582148569802,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0641/849,696,600,180/250,/0/default.jpg",881. To Pierce,<a href='/digital-beehive/toc/toc2_164/'>Full Page</a>,,<a href='/digital-beehive/num4/num_1121/'>Genealogy</a>|<a href='/digital-beehive/num4/num_1122/'>Hanging</a>|<a href='/digital-beehive/num4/num_1124/'>make an hole</a>|<a href='/digital-beehive/num4/num_1125/'>abysses</a>
num_1124,Volume 2,174,,881,make an hole,876-900,,,,,<a href='/digital-beehive/index2/index_1819/'>hole</a>,#item-05edf5005,,Entry: 881|Topic: make an hole|Index: hole|#item-05edf5005,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0641/865,924,2891,190/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0641/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1582148612108,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0641/865,924,600,180/250,/0/default.jpg",881. make an hole,<a href='/digital-beehive/toc/toc2_164/'>Full Page</a>,,<a href='/digital-beehive/num4/num_1121/'>Genealogy</a>|<a href='/digital-beehive/num4/num_1122/'>Hanging</a>|<a href='/digital-beehive/num4/num_1123/'>To Pierce</a>|<a href='/digital-beehive/num4/num_1125/'>abysses</a>
num_1125,Volume 2,174,,881,abysses,876-900,,,781 [PAGE_MISSING],,[NOT_IN_INDEX],#item-4a153dac6,,Entry: 881|Topic: abysses|Xref: 781 [PAGE_MISSING]|Index: [NOT_IN_INDEX]|#item-4a153dac6,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0641/851,1067,2842,269/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0641/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1582148678537,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0641/851,1067,600,180/250,/0/default.jpg",881. abysses,<a href='/digital-beehive/toc/toc2_164/'>Full Page</a>,,<a href='/digital-beehive/num4/num_1121/'>Genealogy</a>|<a href='/digital-beehive/num4/num_1122/'>Hanging</a>|<a href='/digital-beehive/num4/num_1123/'>To Pierce</a>|<a href='/digital-beehive/num4/num_1124/'>make an hole</a>
num_1126,Volume 2,174,,882,Pleasure,876-900,,,<a href='/digital-beehive/toc/toc2_358/'>1947 [Pleasure]</a>,,<a href='/digital-beehive/index3/index_2352/'>lusty</a>|<a href='/digital-beehive/index4/index_3060/'>pleasure</a>,#item-38344e033,,Entry: 882|Topic: Pleasure|Xref: 1947 [Pleasure]|Index: lusty|Index: pleasure|#item-38344e033,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0641/898,1158,2826,832/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0641/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1582149033895,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0641/898,1158,600,180/250,/0/default.jpg",882. Pleasure,<a href='/digital-beehive/toc/toc2_164/'>Full Page</a>,,<a href='/digital-beehive/num4/num_1127/'>Fresh</a>
num_1127,Volume 2,174,,882,Fresh,876-900,,,<a href='/digital-beehive/alpha2/alpha_0337/'>Flower</a>|<a href='/digital-beehive/alpha5/alpha_1075/'>Youth</a>,,<a href='/digital-beehive/index1/index_0525/'>brisk</a>|<a href='/digital-beehive/index2/index_1551/'>fresh</a>,#item-f763342a5,,Entry: 882|Topic: Fresh|Xref: Flower|Xref: Youth|Index: brisk|Index: fresh|#item-f763342a5,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0641/883,1838,2842,257/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0641/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1582149083743,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0641/883,1838,600,180/250,/0/default.jpg",882. Fresh,<a href='/digital-beehive/toc/toc2_164/'>Full Page</a>,,<a href='/digital-beehive/num4/num_1126/'>Pleasure</a>
num_1128,Volume 2,174,,883,To act,876-900,,,763 [PAGE_MISSING; To make],,<a href='/digital-beehive/index1/index_1126/'>to do</a>,#item-91fe477c5,,Entry: 883|Topic: To act|Xref: 763 [PAGE_MISSING; To make]|Index: to do|#item-91fe477c5,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0641/916,2288,2767,321/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0641/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1582149218893,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0641/916,2288,600,180/250,/0/default.jpg",883. To act,<a href='/digital-beehive/toc/toc2_164/'>Full Page</a>,,<a href='/digital-beehive/num4/num_1129/'>To throw</a>|<a href='/digital-beehive/num4/num_1130/'>Boord</a>|<a href='/digital-beehive/num4/num_1131/'>highness</a>
num_1129,Volume 2,174,,883,To throw,876-900,,,,,[NOT_IN_INDEX],#item-d0bb01f34,,Entry: 883|Topic: To throw|Index: [NOT_IN_INDEX]|#item-d0bb01f34,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0641/912,2502,1980,170/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0641/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1582149265524,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0641/912,2502,600,180/250,/0/default.jpg",883. To throw,<a href='/digital-beehive/toc/toc2_164/'>Full Page</a>,,<a href='/digital-beehive/num4/num_1128/'>To act</a>|<a href='/digital-beehive/num4/num_1130/'>Boord</a>|<a href='/digital-beehive/num4/num_1131/'>highness</a>
num_1130,Volume 2,174,,883,Boord,876-900,,,,,<a href='/digital-beehive/index1/index_0350/'>boord</a>,#item-363c84b29,,Entry: 883|Topic: Boord|Index: boord|#item-363c84b29,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0641/924,2726,2342,194/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0641/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1582149311956,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0641/924,2726,600,180/250,/0/default.jpg",883. Boord,<a href='/digital-beehive/toc/toc2_164/'>Full Page</a>,,<a href='/digital-beehive/num4/num_1128/'>To act</a>|<a href='/digital-beehive/num4/num_1129/'>To throw</a>|<a href='/digital-beehive/num4/num_1131/'>highness</a>
num_1131,Volume 2,174,,883,highness,876-900,,,,,<a href='/digital-beehive/index2/index_1884/'>highness</a>|<a href='/digital-beehive/index5/index_3983/'>tall</a>,#item-b7c136b02,,Entry: 883|Topic: highness|Index: highness|Index: tall|#item-b7c136b02,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0641/914,2944,2780,513/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0641/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1582149360673,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0641/914,2944,600,180/250,/0/default.jpg",883. highness,<a href='/digital-beehive/toc/toc2_164/'>Full Page</a>,,<a href='/digital-beehive/num4/num_1128/'>To act</a>|<a href='/digital-beehive/num4/num_1129/'>To throw</a>|<a href='/digital-beehive/num4/num_1130/'>Boord</a>
